!Agilent Technologies,E4990A,MY54101349,A.02.20
!Date: Wed Sep 21 02:13:49 2022

BEGIN CH1_DATA
Frequency(Hz), |Z|(Ohm)-data, theta-z(deg)-data, Ls(H)-data, Rs(Ohm)-data
+5.04000000000e+003, +7.02072864721e+002, +8.57210872295e+001, +2.21085147132e-002, +5.23828613053e+001
+5.05000000000e+003, +7.03590162957e+002, +8.56969306477e+001, +2.21117215982e-002, +5.27918799917e+001
+5.06000000000e+003, +7.05129030915e+002, +8.57116867208e+001, +2.21167168042e-002, +5.27262543328e+001
+5.07000000000e+003, +7.06051838465e+002, +8.56886942910e+001, +2.21013144566e-002, +5.30777941766e+001
+5.08000000000e+003, +7.07828379189e+002, +8.56315904711e+001, +2.21116364543e-002, +5.39147806596e+001
+5.09000000000e+003, +7.09591465570e+002, +8.56681045345e+001, +2.21242359799e-002, +5.35981604823e+001
+5.10000000000e+003, +7.10776121300e+002, +8.56403187061e+001, +2.21169037841e-002, +5.40313448903e+001
+5.11000000000e+003, +7.11465720732e+002, +8.56625341205e+001, +2.20956896047e-002, +5.38087024603e+001
+5.12000000000e+003, +7.13168581223e+002, +8.56462024720e+001, +2.21048368767e-002, +5.41401890124e+001
+5.13000000000e+003, +7.14511131137e+002, +8.56511903343e+001, +2.21034254910e-002, +5.41800864774e+001
+5.14000000000e+003, +7.15828148266e+002, +8.56465040438e+001, +2.21009478792e-002, +5.43383331969e+001
+5.15000000000e+003, +7.17875904291e+002, +8.56119668842e+001, +2.21201152619e-002, +5.49252457330e+001
+5.16000000000e+003, +7.18454082824e+002, +8.56274189278e+001, +2.20954843236e-002, +5.47762893928e+001
+5.17000000000e+003, +7.19807618345e+002, +8.56113086034e+001, +2.20938169322e-002, +5.50812884278e+001
+5.18000000000e+003, +7.21354310353e+002, +8.56082615726e+001, +2.20984571554e-002, +5.52378943403e+001
+5.19000000000e+003, +7.22358696420e+002, +8.55734523181e+001, +2.20855533793e-002, +5.57523656397e+001
+5.20000000000e+003, +7.24226750107e+002, +8.55864282054e+001, +2.21004724933e-002, +5.57330146542e+001
+5.21000000000e+003, +7.25267570240e+002, +8.55713011159e+001, +2.20893029063e-002, +5.60040247390e+001
+5.22000000000e+003, +7.26979946869e+002, +8.55677394668e+001, +2.20989333356e-002, +5.61813076309e+001
+5.23000000000e+003, +7.28518770804e+002, +8.55804690287e+001, +2.21037474057e-002, +5.61388542055e+001
+5.24000000000e+003, +7.29419668565e+002, +8.55888546532e+001, +2.20890959857e-002, +5.61018377276e+001
+5.25000000000e+003, +7.30619837842e+002, +8.55588093456e+001, +2.20824007930e-002, +5.65761330755e+001
+5.26000000000e+003, +7.32669254001e+002, +8.55355673704e+001, +2.21015450682e-002, +5.70311407175e+001
+5.27000000000e+003, +7.33781428092e+002, +8.55435945519e+001, +2.20933340505e-002, +5.70152206357e+001
+5.28000000000e+003, +7.34872272126e+002, +8.55437007162e+001, +2.20842756870e-002, +5.70986222775e+001
+5.29000000000e+003, +7.36451590480e+002, +8.55273713016e+001, +2.20894086569e-002, +5.74305866286e+001
+5.30000000000e+003, +7.37381660964e+002, +8.54895910150e+001, +2.20744313614e-002, +5.79878453208e+001
+5.31000000000e+003, +7.39287259758e+002, +8.55203133515e+001, +2.20907301367e-002, +5.77425111102e+001
+5.32000000000e+003, +7.40146394066e+002, +8.55200371426e+001, +2.20748215089e-002, +5.78131715163e+001
+5.33000000000e+003, +7.42338147158e+002, +8.54849269053e+001, +2.20975864456e-002, +5.84378664222e+001
+5.34000000000e+003, +7.43038277173e+002, +8.54805292979e+001, +2.20768734517e-002, +5.85498346656e+001
+5.35000000000e+003, +7.44424963026e+002, +8.54858276949e+001, +2.20768932208e-002, +5.85904760532e+001
+5.36000000000e+003, +7.46236052409e+002, +8.54621676276e+001, +2.20885929527e-002, +5.90402133854e+001
+5.37000000000e+003, +7.47380959540e+002, +8.54902039501e+001, +2.20821406874e-002, +5.87662216897e+001
+5.38000000000e+003, +7.48578017212e+002, +8.54831440218e+001, +2.20761836561e-002, +5.89522987863e+001
+5.39000000000e+003, +7.49744363659e+002, +8.54640032143e+001, +2.20689750266e-002, +5.92938373283e+001
+5.40000000000e+003, +7.51355097747e+002, +8.54457947991e+001, +2.20748735660e-002, +5.96592502352e+001
+5.41000000000e+003, +7.52670093963e+002, +8.54696898360e+001, +2.20733643337e-002, +5.94507508735e+001
+5.42000000000e+003, +7.54568856012e+002, +8.54528046543e+001, +2.20877036132e-002, +5.98224029856e+001
+5.43000000000e+003, +7.55587901843e+002, +8.54323872951e+001, +2.20761738947e-002, +6.01715957233e+001
+5.44000000000e+003, +7.56462322905e+002, +8.54518194030e+001, +2.20616903483e-002, +5.99854845846e+001
+5.45000000000e+003, +7.58268699677e+002, +8.54156832184e+001, +2.20726833808e-002, +6.06054441654e+001
+5.46000000000e+003, +7.59211966100e+002, +8.54457689943e+001, +2.20605905213e-002, +6.02834437469e+001
+5.47000000000e+003, +7.60725132921e+002, +8.54014622081e+001, +2.20627827458e-002, +6.09899859166e+001
+5.48000000000e+003, +7.62715081760e+002, +8.54002073901e+001, +2.20800910817e-002, +6.11661772643e+001
+5.49000000000e+003, +7.63707766956e+002, +8.53800307674e+001, +2.20679309504e-002, +6.15138545020e+001
+5.50000000000e+003, +7.64669444676e+002, +8.54267687578e+001, +2.20569918697e-002, +6.09695551860e+001
+5.51000000000e+003, +7.66675066616e+002, +8.53942061305e+001, +2.20737014061e-002, +6.15637934042e+001
+5.52000000000e+003, +7.67678575415e+002, +8.53974858264e+001, +2.20626546700e-002, +6.16005736141e+001
+5.53000000000e+003, +7.69731690012e+002, +8.53701262202e+001, +2.20808056785e-002, +6.21316872871e+001
+5.54000000000e+003, +7.70409716511e+002, +8.53875391379e+001, +2.20609055618e-002, +6.19530404627e+001
+5.55000000000e+003, +7.72302947120e+002, +8.53621803160e+001, +2.20744812995e-002, +6.24459902114e+001
+5.56000000000e+003, +7.73640026016e+002, +8.53593598402e+001, +2.20728393731e-002, +6.25920610979e+001
+5.57000000000e+003, +7.74900862142e+002, +8.53178753755e+001, +2.20678169885e-002, +6.32532740352e+001
+5.58000000000e+003, +7.76292337615e+002, +8.53292311947e+001, +2.20681824755e-002, +6.32135106201e+001
+5.59000000000e+003, +7.77161211293e+002, +8.53134437942e+001, +2.20528630725e-002, +6.34976901259e+001
+5.60000000000e+003, +7.78969001176e+002, +8.53415883494e+001, +2.20655753847e-002, +6.32640252664e+001
+5.61000000000e+003, +7.80183239981e+002, +8.53278804084e+001, +2.20601461022e-002, +6.35486791685e+001
+5.62000000000e+003, +7.81715428896e+002, +8.52780388878e+001, +2.20625626958e-002, +6.43512107869e+001
+5.63000000000e+003, +7.83004347004e+002, +8.52993615730e+001, +2.20603646480e-002, +6.41669038484e+001
+5.64000000000e+003, +7.84147212837e+002, +8.53400419466e+001, +2.20546744809e-002, +6.37056681664e+001
+5.65000000000e+003, +7.85890332041e+002, +8.52467243906e+001, +2.20616207987e-002, +6.51229447646e+001
+5.66000000000e+003, +7.86818215789e+002, +8.52660656993e+001, +2.20492619624e-002, +6.49351379428e+001
+5.67000000000e+003, +7.88725102371e+002, +8.52255621512e+001, +2.20624202863e-002, +6.56481583635e+001
+5.68000000000e+003, +7.90155156607e+002, +8.52868668184e+001, +2.20654685348e-002, +6.49246415893e+001
+5.69000000000e+003, +7.91381454339e+002, +8.52275953971e+001, +2.20589805863e-002, +6.58412689692e+001
+5.70000000000e+003, +7.92541168440e+002, +8.52370591884e+001, +2.20528536025e-002, +6.58073002427e+001
+5.71000000000e+003, +7.94272228354e+002, +8.52143555569e+001, +2.20615852460e-002, +6.62646766629e+001
+5.72000000000e+003, +7.95416113172e+002, +8.51703292196e+001, +2.20533075559e-002, +6.69691598065e+001
+5.73000000000e+003, +7.97750892740e+002, +8.52216789043e+001, +2.20811031639e-002, +6.64532844419e+001
+5.74000000000e+003, +7.98821006148e+002, +8.52513692109e+001, +2.20731557458e-002, +6.61299115712e+001
+5.75000000000e+003, +7.99851322048e+002, +8.51992613063e+001, +2.20615120446e-002, +6.69401096369e+001
+5.76000000000e+003, +8.01094946712e+002, +8.52526632545e+001, +2.20591699576e-002, +6.63001274596e+001
+5.77000000000e+003, +8.02751444021e+002, +8.51802965512e+001, +2.20641416920e-002, +6.74475956540e+001
+5.78000000000e+003, +8.03920155251e+002, +8.52174542884e+001, +2.20592371988e-002, +6.70262585346e+001
+5.79000000000e+003, +8.05295465457e+002, +8.52096840840e+001, +2.20585606200e-002, +6.72497538354e+001
+5.80000000000e+003, +8.06147821846e+002, +8.52031794076e+001, +2.20436261476e-002, +6.74121338690e+001
+5.81000000000e+003, +8.08159076802e+002, +8.52177076913e+001, +2.20610559113e-002, +6.73761137235e+001
+5.82000000000e+003, +8.09113985388e+002, +8.52063167074e+001, +2.20488053669e-002, +6.76160230754e+001
+5.83000000000e+003, +8.10802142876e+002, +8.51821200231e+001, +2.20561269986e-002, +6.80983065302e+001
+5.84000000000e+003, +8.12141323716e+002, +8.51520930859e+001, +2.20537495806e-002, +6.86348875358e+001
+5.85000000000e+003, +8.13411197938e+002, +8.51707053638e+001, +2.20510817951e-002, +6.84789145627e+001
+5.86000000000e+003, +8.14995272415e+002, +8.51616121141e+001, +2.20560259491e-002, +6.87411590846e+001
+5.87000000000e+003, +8.16215534293e+002, +8.51316587952e+001, +2.20504403659e-002, +6.92692571404e+001
+5.88000000000e+003, +8.17150619539e+002, +8.51698958607e+001, +2.20394061946e-002, +6.88052305868e+001
+5.89000000000e+003, +8.19371620141e+002, +8.51307639241e+001, +2.20605104571e-002, +6.95498538539e+001
+5.90000000000e+003, +8.20171664278e+002, +8.51192977848e+001, +2.20442471320e-002, +6.97813036990e+001
+5.91000000000e+003, +8.21365223371e+002, +8.51445617943e+001, +2.20398006218e-002, +6.95219868558e+001
+5.92000000000e+003, +8.23259109669e+002, +8.51429494392e+001, +2.20532515585e-002, +6.97053732521e+001
+5.93000000000e+003, +8.23907705560e+002, +8.51231023565e+001, +2.20327575052e-002, +7.00446599478e+001
+5.94000000000e+003, +8.25368558990e+002, +8.50925173140e+001, +2.20336586242e-002, +7.06078392934e+001
+5.95000000000e+003, +8.27060531882e+002, +8.51275688983e+001, +2.20428731480e-002, +7.02484570260e+001
+5.96000000000e+003, +8.28477306820e+002, +8.51148940827e+001, +2.20431688545e-002, +7.05514038137e+001
+5.97000000000e+003, +8.30003925880e+002, +8.50720210149e+001, +2.20453799535e-002, +7.13002037842e+001
+5.98000000000e+003, +8.31110526425e+002, +8.50681426272e+001, +2.20377288909e-002, +7.14513148683e+001
+5.99000000000e+003, +8.32689712797e+002, +8.50784347966e+001, +2.20430831472e-002, +7.14380536467e+001
+6.00000000000e+003, +8.33644871022e+002, +8.50310137138e+001, +2.20300099104e-002, +7.22073996077e+001
+6.01000000000e+003, +8.35197083171e+002, +8.50356163016e+001, +2.20344588532e-002, +7.22750070616e+001
+6.02000000000e+003, +8.36818483475e+002, +8.50646378776e+001, +2.20415289558e-002, +7.19930310901e+001
+6.03000000000e+003, +8.38032599742e+002, +8.50577283197e+001, +2.20366725935e-002, +7.21981706706e+001
+6.04000000000e+003, +8.39494729201e+002, +8.50352488960e+001, +2.20378227324e-002, +7.26522731883e+001
+6.05000000000e+003, +8.40636719533e+002, +8.50188977275e+001, +2.20307786807e-002, +7.29901036063e+001
+6.06000000000e+003, +8.41389608559e+002, +8.49824871139e+001, +2.20128991223e-002, +7.35881312725e+001
+6.07000000000e+003, +8.43727503487e+002, +8.49898717472e+001, +2.20379477706e-002, +7.36842754012e+001
+6.08000000000e+003, +8.44364787278e+002, +8.49747820652e+001, +2.20178103289e-002, +7.39614541946e+001
+6.09000000000e+003, +8.46301708826e+002, +8.49964106240e+001, +2.20328106253e-002, +7.38128699085e+001
+6.10000000000e+003, +8.47857992868e+002, +8.50024650018e+001, +2.20373452480e-002, +7.38593549671e+001
+6.11000000000e+003, +8.48931551907e+002, +8.49817296977e+001, +2.20284370446e-002, +7.42589307571e+001
+6.12000000000e+003, +8.50067363082e+002, +8.49873596156e+001, +2.20220571244e-002, +7.42750757082e+001
+6.13000000000e+003, +8.52246727276e+002, +8.49735572623e+001, +2.20420327399e-002, +7.46700146873e+001
+6.14000000000e+003, +8.52746530413e+002, +8.49497603762e+001, +2.20182329809e-002, +7.50666113444e+001
+6.15000000000e+003, +8.55063819010e+002, +8.49454396510e+001, +2.20420199840e-002, +7.53348310297e+001
+6.16000000000e+003, +8.55823261047e+002, +8.49324373197e+001, +2.20253400981e-002, +7.55951989317e+001
+6.17000000000e+003, +8.57272376831e+002, +8.49158223348e+001, +2.20263090604e-002, +7.59708221438e+001
+6.18000000000e+003, +8.58452534447e+002, +8.49327230005e+001, +2.20215180201e-002, +7.58231800904e+001
+6.19000000000e+003, +8.59683985313e+002, +8.49377222937e+001, +2.20176511794e-002, +7.58572304076e+001
+6.20000000000e+003, +8.61646561971e+002, +8.49218922628e+001, +2.20317818961e-002, +7.62675347679e+001
+6.21000000000e+003, +8.62815263110e+002, +8.49090430245e+001, +2.20256993471e-002, +7.65637156973e+001
+6.22000000000e+003, +8.63920934092e+002, +8.48955807953e+001, +2.20180066227e-002, +7.68640138949e+001
+6.23000000000e+003, +8.64997216432e+002, +8.49394675893e+001, +2.20115504481e-002, +7.62998159111e+001
+6.24000000000e+003, +8.66509466376e+002, +8.48997975998e+001, +2.20133409845e-002, +7.70307986102e+001
+6.25000000000e+003, +8.68073483112e+002, +8.48586684649e+001, +2.20163730040e-002, +7.77904860399e+001
+6.26000000000e+003, +8.69425732966e+002, +8.48842295950e+001, +2.20163260214e-002, +7.75253443980e+001
+6.27000000000e+003, +8.70496410858e+002, +8.48667855707e+001, +2.20076807368e-002, +7.78847833194e+001
+6.28000000000e+003, +8.72066868609e+002, +8.48585050579e+001, +2.20119913622e-002, +7.81508215720e+001
+6.29000000000e+003, +8.73552926488e+002, +8.48589458288e+001, +2.20144615940e-002, +7.82773024631e+001
+6.30000000000e+003, +8.74961725224e+002, +8.48338961282e+001, +2.20140968157e-002, +7.87845287115e+001
+6.31000000000e+003, +8.76163270448e+002, +8.48311164377e+001, +2.20092956678e-002, +7.89350540096e+001
+6.32000000000e+003, +8.77691602967e+002, +8.48124499683e+001, +2.20121520225e-002, +7.93575214423e+001
+6.33000000000e+003, +8.78685723419e+002, +8.48299199616e+001, +2.20028784900e-002, +7.91805806051e+001
+6.34000000000e+003, +8.80117454914e+002, +8.48236138526e+001, +2.20037493408e-002, +7.94060707611e+001
+6.35000000000e+003, +8.82261789109e+002, +8.48000402936e+001, +2.20218009711e-002, +7.99610444547e+001
+6.36000000000e+003, +8.83234244035e+002, +8.48135493545e+001, +2.20118821033e-002, +7.98417878538e+001
+6.37000000000e+003, +8.84018637693e+002, +8.48231253440e+001, +2.19971778498e-002, +7.97655502521e+001
+6.38000000000e+003, +8.86014016434e+002, +8.47667066538e+001, +2.20102985628e-002, +8.08144476281e+001
+6.39000000000e+003, +8.86595442711e+002, +8.47620364119e+001, +2.19901105495e-002, +8.09394461040e+001
+6.40000000000e+003, +8.87649571895e+002, +8.47621942638e+001, +2.19818611293e-002, +8.10332448179e+001
+6.41000000000e+003, +8.89484829401e+002, +8.47962330978e+001, +2.19941395815e-002, +8.06745433274e+001
+6.42000000000e+003, +8.91449502987e+002, +8.47712192611e+001, +2.20075081189e-002, +8.12403071424e+001
+6.43000000000e+003, +8.92300994663e+002, +8.47519017091e+001, +2.19935903199e-002, +8.16174931062e+001
+6.44000000000e+003, +8.94079812796e+002, +8.47463388066e+001, +2.20030189878e-002, +8.18666418386e+001
+6.45000000000e+003, +8.94557273760e+002, +8.47267639473e+001, +2.19799459235e-002, +8.22146936797e+001
+6.46000000000e+003, +8.96862894156e+002, +8.47554732471e+001, +2.20034991601e-002, +8.19790916801e+001
+6.47000000000e+003, +8.97895107739e+002, +8.47194074902e+001, +2.19935004947e-002, +8.26362549377e+001
+6.48000000000e+003, +8.99008432147e+002, +8.47315744951e+001, +2.19872191975e-002, +8.25486179252e+001
+6.49000000000e+003, +9.00523644764e+002, +8.47139281228e+001, +2.19897157597e-002, +8.29639217909e+001
+6.50000000000e+003, +9.02123245977e+002, +8.47144002580e+001, +2.19949024613e-002, +8.31038885367e+001
+6.51000000000e+003, +9.03336457360e+002, +8.47207525434e+001, +2.19908757346e-002, +8.31159239380e+001
+6.52000000000e+003, +9.05077004387e+002, +8.47271673160e+001, +2.19996818400e-002, +8.31751694362e+001
+6.53000000000e+003, +9.05973856699e+002, +8.46899763988e+001, +2.19864362374e-002, +8.38431539116e+001
+6.54000000000e+003, +9.07787232347e+002, +8.46633064170e+001, +2.19958040339e-002, +8.44317057506e+001
+6.55000000000e+003, +9.09006911463e+002, +8.47010340479e+001, +2.19930784614e-002, +8.39491671902e+001
+6.56000000000e+003, +9.10387596417e+002, +8.46769684016e+001, +2.19920479402e-002, +8.44574207919e+001
+6.57000000000e+003, +9.11274294308e+002, +8.46688763414e+001, +2.19796722267e-002, +8.46678267140e+001
+6.58000000000e+003, +9.13346432642e+002, +8.46986131756e+001, +2.19972342254e-002, +8.43883592183e+001
+6.59000000000e+003, +9.13943791081e+002, +8.46653621529e+001, +2.19770323438e-002, +8.49716668985e+001
+6.60000000000e+003, +9.15917573190e+002, +8.46531782505e+001, +2.19906870312e-002, +8.53490980300e+001
+6.61000000000e+003, +9.16986982128e+002, +8.46365393025e+001, +2.19824568908e-002, +8.57138848899e+001
+6.62000000000e+003, +9.18301346159e+002, +8.46095859273e+001, +2.19797385154e-002, +8.62668341254e+001
+6.63000000000e+003, +9.19242982870e+002, +8.45922378673e+001, +2.19684621869e-002, +8.66323874006e+001
+6.64000000000e+003, +9.21241194170e+002, +8.45946152785e+001, +2.19831456734e-002, +8.67826495969e+001
+6.65000000000e+003, +9.22483612642e+002, +8.46097774814e+001, +2.19802405797e-002, +8.66566530975e+001
+6.66000000000e+003, +9.23572873361e+002, +8.45864837724e+001, +2.19723076081e-002, +8.71327892994e+001
+6.67000000000e+003, +9.24930747083e+002, +8.45839760891e+001, +2.19715305976e-002, +8.73011965122e+001
+6.68000000000e+003, +9.26391281300e+002, +8.45825128828e+001, +2.19732286125e-002, +8.74626038920e+001
+6.69000000000e+003, +9.28013449402e+002, +8.45920351474e+001, +2.19791487970e-002, +8.74622129268e+001
+6.70000000000e+003, +9.29198260431e+002, +8.45847542538e+001, +2.19740988503e-002, +8.76914295705e+001
+6.71000000000e+003, +9.30757446356e+002, +8.45377625314e+001, +2.19764517914e-002, +8.85985086137e+001
+6.72000000000e+003, +9.32113695159e+002, +8.45498718474e+001, +2.19761676033e-002, +8.85315022382e+001
+6.73000000000e+003, +9.33377695016e+002, +8.45793312254e+001, +2.19743452634e-002, +8.81738054971e+001
+6.74000000000e+003, +9.34641507050e+002, +8.45645051142e+001, +2.19709116982e-002, +8.85339620584e+001
+6.75000000000e+003, +9.35896387530e+002, +8.45446060401e+001, +2.19670900715e-002, +8.89764046606e+001
+6.76000000000e+003, +9.37561697706e+002, +8.45302109840e+001, +2.19730962974e-002, +8.93692113092e+001
+6.77000000000e+003, +9.38671900249e+002, +8.45036137086e+001, +2.19656416656e-002, +8.99087839478e+001
+6.78000000000e+003, +9.39887072503e+002, +8.45151593494e+001, +2.19620633823e-002, +8.98366496053e+001
+6.79000000000e+003, +9.41396761517e+002, +8.44795883793e+001, +2.19636295299e-002, +9.05627038897e+001
+6.80000000000e+003, +9.43186019636e+002, +8.45096948999e+001, +2.19741265405e-002, +9.02415127187e+001
+6.81000000000e+003, +9.43805500629e+002, +8.45000522311e+001, +2.19559149470e-002, +9.04588920234e+001
+6.82000000000e+003, +9.44863587226e+002, +8.45018784077e+001, +2.19483672357e-002, +9.05303273246e+001
+6.83000000000e+003, +9.46957309890e+002, +8.44707509081e+001, +2.19636443022e-002, +9.12430136145e+001
+6.84000000000e+003, +9.48357773408e+002, +8.44880900769e+001, +2.19646108885e-002, +9.10922875639e+001
+6.85000000000e+003, +9.49152277522e+002, +8.44730938552e+001, +2.19503649898e-002, +9.14158749129e+001
+6.86000000000e+003, +9.50916329210e+002, +8.44270756475e+001, +2.19573901839e-002, +9.23459428684e+001
+6.87000000000e+003, +9.52199858984e+002, +8.44167813522e+001, +2.19546382189e-002, +9.26408607651e+001
+6.88000000000e+003, +9.53572938945e+002, +8.44278395321e+001, +2.19547539609e-002, +9.25912798679e+001
+6.89000000000e+003, +9.55522491382e+002, +8.44271707039e+001, +2.19676849932e-002, +9.27916814201e+001
+6.90000000000e+003, +9.56839369727e+002, +8.44513931151e+001, +2.19669833620e-002, +9.25169541196e+001
+6.91000000000e+003, +9.57552591609e+002, +8.44107034717e+001, +2.19500236161e-002, +9.32627294736e+001
+6.92000000000e+003, +9.59493773511e+002, +8.44181047485e+001, +2.19630148898e-002, +9.33284390343e+001
+6.93000000000e+003, +9.60709735366e+002, +8.43992538254e+001, +2.19584084071e-002, +9.37612936026e+001
+6.94000000000e+003, +9.61569838850e+002, +8.43873138023e+001, +2.19459496602e-002, +9.40446616442e+001
+6.95000000000e+003, +9.63211224206e+002, +8.44166070211e+001, +2.19528803392e-002, +9.37150887554e+001
+6.96000000000e+003, +9.64799697296e+002, +8.43938389266e+001, +2.19566355519e-002, +9.42512023584e+001
+6.97000000000e+003, +9.66188845235e+002, +8.43693255580e+001, +2.19557782845e-002, +9.47982955122e+001
+6.98000000000e+003, +9.67093565401e+002, +8.44061079143e+001, +2.19462369524e-002, +9.42691906643e+001
+6.99000000000e+003, +9.68712469664e+002, +8.43654844436e+001, +2.19499956425e-002, +9.51105317042e+001
+7.00000000000e+003, +9.69732029464e+002, +8.43850406413e+001, +2.19424452391e-002, +9.48812392310e+001
+7.01000000000e+003, +9.71094171899e+002, +8.43668717199e+001, +2.19412361115e-002, +9.53209739064e+001
+7.02000000000e+003, +9.72598812080e+002, +8.43117181955e+001, +2.19418350486e-002, +9.64003351554e+001
+7.03000000000e+003, +9.74049419424e+002, +8.43384063419e+001, +2.19443182033e-002, +9.60926292156e+001
+7.04000000000e+003, +9.75833357839e+002, +8.43308042914e+001, +2.19529915261e-002, +9.63974615290e+001
+7.05000000000e+003, +9.77170939145e+002, +8.43559211567e+001, +2.19528541394e-002, +9.61033157416e+001
+7.06000000000e+003, +9.77987647210e+002, +8.43288027210e+001, +2.19390526755e-002, +9.66442703298e+001
+7.07000000000e+003, +9.79445530157e+002, +8.43129139115e+001, +2.19400746387e-002, +9.70586164959e+001
+7.08000000000e+003, +9.80870302092e+002, +8.43069357236e+001, +2.19407282645e-002, +9.73016437607e+001
+7.09000000000e+003, +9.81787501354e+002, +8.42785233928e+001, +2.19291829678e-002, +9.78770732542e+001
+7.10000000000e+003, +9.83544431014e+002, +8.43143215263e+001, +2.19388532549e-002, +9.74407546728e+001
+7.11000000000e+003, +9.85726217027e+002, +8.42461773051e+001, +2.19539797467e-002, +9.88234341277e+001
+7.12000000000e+003, +9.86972768931e+002, +8.42389571843e+001, +2.19505906756e-002, +9.90721523516e+001
+7.13000000000e+003, +9.87509625733e+002, +8.42667517788e+001, +2.19327983605e-002, +9.86494018600e+001
+7.14000000000e+003, +9.89359831635e+002, +8.42426286126e+001, +2.19421865647e-002, +9.92486885804e+001
+7.15000000000e+003, +9.90984410186e+002, +8.42563087386e+001, +2.19480056937e-002, +9.91762399858e+001
+7.16000000000e+003, +9.91760622235e+002, +8.42265863536e+001, +2.19333718891e-002, +9.97658051050e+001
+7.17000000000e+003, +9.93174646153e+002, +8.42155812804e+001, +2.19335834039e-002, +1.00097842623e+002
+7.18000000000e+003, +9.94884523747e+002, +8.42401536864e+001, +2.19416953240e-002, +9.98456617433e+001
+7.19000000000e+003, +9.96197871328e+002, +8.42420851176e+001, +2.19401779100e-002, +9.99440558764e+001
+7.20000000000e+003, +9.97527816388e+002, +8.42248137755e+001, +2.19382875115e-002, +1.00376658190e+002
+7.21000000000e+003, +9.98706052200e+002, +8.42332470473e+001, +2.19340628029e-002, +1.00348965777e+002
+7.22000000000e+003, +9.99939566196e+002, +8.42170561169e+001, +2.19301099790e-002, +1.00754041932e+002
+7.23000000000e+003, +1.00098534928e+003, +8.42002787877e+001, +2.19220306108e-002, +1.01151027308e+002
+7.24000000000e+003, +1.00243126503e+003, +8.41732025453e+001, +2.19223192723e-002, +1.01768421522e+002
+7.25000000000e+003, +1.00372731003e+003, +8.41780938948e+001, +2.19205767870e-002, +1.01814752075e+002
+7.26000000000e+003, +1.00568313337e+003, +8.41733200701e+001, +2.19328514835e-002, +1.02096504191e+002
+7.27000000000e+003, +1.00685233182e+003, +8.41471736104e+001, +2.19271229296e-002, +1.02672285028e+002
+7.28000000000e+003, +1.00800511036e+003, +8.41628781498e+001, +2.19226889794e-002, +1.02514984245e+002
+7.29000000000e+003, +1.00900965737e+003, +8.41479114556e+001, +2.19138482517e-002, +1.02879349000e+002
+7.30000000000e+003, +1.01079125090e+003, +8.41678565328e+001, +2.19232500854e-002, +1.02710965302e+002
+7.31000000000e+003, +1.01178996900e+003, +8.41422258598e+001, +2.19138875373e-002, +1.03262710120e+002
+7.32000000000e+003, +1.01344555952e+003, +8.41397810770e+001, +2.19196632326e-002, +1.03474696078e+002
+7.33000000000e+003, +1.01475359663e+003, +8.41168781347e+001, +2.19171109350e-002, +1.04011750228e+002
+7.34000000000e+003, +1.01583219238e+003, +8.41330658084e+001, +2.19111523672e-002, +1.03836811993e+002
+7.35000000000e+003, +1.01767645734e+003, +8.41311022481e+001, +2.19209901075e-002, +1.04060023564e+002
+7.36000000000e+003, +1.01871149938e+003, +8.41032537522e+001, +2.19123734914e-002, +1.04658394264e+002
+7.37000000000e+003, +1.01988851676e+003, +8.40867019205e+001, +2.19072702313e-002, +1.05072382451e+002
+7.38000000000e+003, +1.02225060681e+003, +8.40742628337e+001, +2.19277610745e-002, +1.05536483285e+002
+7.39000000000e+003, +1.02336859259e+003, +8.40837775002e+001, +2.19224152940e-002, +1.05482867133e+002
+7.40000000000e+003, +1.02400003745e+003, +8.41109748488e+001, +2.19073739193e-002, +1.05064454215e+002
+7.41000000000e+003, +1.02585850261e+003, +8.40608313101e+001, +2.19155286080e-002, +1.06148158317e+002
+7.42000000000e+003, +1.02693380060e+003, +8.40382611643e+001, +2.19080340733e-002, +1.06661775652e+002
+7.43000000000e+003, +1.02856316907e+003, +8.40212308469e+001, +2.19125802605e-002, +1.07135075736e+002
+7.44000000000e+003, +1.03015048501e+003, +8.40215975725e+001, +2.19169133944e-002, +1.07293852779e+002
+7.45000000000e+003, +1.03117007991e+003, +8.40506424485e+001, +2.19103182199e-002, +1.06880146734e+002
+7.46000000000e+003, +1.03201194978e+003, +8.40626429977e+001, +2.18992894072e-002, +1.06752413944e+002
+7.47000000000e+003, +1.03426199570e+003, +8.40440061818e+001, +2.19169125449e-002, +1.07319769063e+002
+7.48000000000e+003, +1.03504748922e+003, +8.40158287994e+001, +2.19031084058e-002, +1.07907538731e+002
+7.49000000000e+003, +1.03650904027e+003, +8.40080416216e+001, +2.19044402423e-002, +1.08200016094e+002
+7.50000000000e+003, +1.03808829925e+003, +8.40323019479e+001, +2.19095358700e-002, +1.07927714907e+002
+7.51000000000e+003, +1.03891100306e+003, +8.40001416578e+001, +2.18964143321e-002, +1.08593216094e+002
+7.52000000000e+003, +1.04067635955e+003, +8.39871723242e+001, +2.19039328087e-002, +1.09012013552e+002
+7.53000000000e+003, +1.04205684153e+003, +8.39886328872e+001, +2.19039202279e-002, +1.09130202959e+002
+7.54000000000e+003, +1.04289827476e+003, +8.40101767639e+001, +2.18933986180e-002, +1.08828329494e+002
+7.55000000000e+003, +1.04434530170e+003, +8.39881765511e+001, +2.18938539905e-002, +1.09378135725e+002
